id,seller_id,contact_id,contact_warehouse_id,visit_type,latitude_checkin,longitude_checkin,latitude_checkout,longitude_checkout,test,distance,checkin_date,checkout_date,observation,photo,checkout_ok,created_at,updated_at,sales_management,collection,training
2416,265,2106,2081,847,0,0,0,0,0,0,2020-08-27 20:18:28,2020-08-27 20:18:55,,,SI,2020-08-27 20:18:28,2020-08-27 20:18:55,f,t,f
2417,265,327,295,847,0,0,0,0,0,0,2020-08-27 20:19:03,2020-08-28 07:17:57,,,SI,2020-08-27 20:19:03,2020-08-28 07:17:57,t,f,f
2418,265,2148,2124,847,0,0,0,0,0,0,2020-08-28 07:18:08,2020-08-28 07:31:57,,,SI,2020-08-28 07:18:08,2020-08-28 07:31:57,t,t,f
2414,46,2617,2596,847,3.4439138,-76.4929188,3.443921,-76.4929181,0,8517838,2020-08-27 19:37:32,2020-08-28 08:27:50,,,SI,2020-08-27 19:37:32,2020-08-28 08:27:50,t,f,f
2421,46,3224,3207,847,3.4439197,-76.4929089,3.4439197,-76.4929089,0,8517837,2020-08-28 08:27:59,2020-08-28 08:29:29,,,SI,2020-08-28 08:27:59,2020-08-28 08:29:29,t,f,f
2423,46,3224,3207,847,3.4439251,-76.49291,3.4439251,-76.49291,0,8517837,2020-08-28 08:43:49,2020-08-28 08:45:15,,,SI,2020-08-28 08:43:49,2020-08-28 08:45:15,t,f,f
2422,38,2058,2033,847,4.097909,-73.6502831,4.097923,-73.6502513,0,8203372,2020-08-28 08:35:53,2020-08-28 08:55:55,,,SI,2020-08-28 08:35:53,2020-08-28 08:55:55,t,f,f
2420,7,497,466,847,4.6656253,-74.0664244,4.6655745,-74.066271,0,8250911,2020-08-28 08:25:30,2020-08-28 08:56:09,,,SI,2020-08-28 08:25:30,2020-08-28 08:56:09,t,f,f
2424,9,2383,2359,847,4.6583518,-74.0723811,4.6581629,-74.07237,0,8251554,2020-08-28 08:52:06,2020-08-28 08:59:10,,,SI,2020-08-28 08:52:06,2020-08-28 08:59:10,t,f,f
2425,265,2148,2124,847,0,0,0,0,0,0,2020-08-28 09:07:01,2020-08-28 09:07:43,,,SI,2020-08-28 09:07:01,2020-08-28 09:07:43,f,t,f
2427,9,2392,2368,847,4.6569289,-74.073132,4.6570278,-74.0731489,0,8251633,2020-08-28 09:10:01,2020-08-28 09:17:50,,,SI,2020-08-28 09:10:01,2020-08-28 09:17:50,f,t,f
2429,265,2116,2091,847,0,0,,,0,0,2020-08-28 09:24:26,,,,NO,2020-08-28 09:24:26,2020-08-28 09:24:26,t,t,f
2430,265,2116,2091,847,0,0,,,0,0,2020-08-28 09:24:26,,,,NO,2020-08-28 09:24:26,2020-08-28 09:24:26,t,t,f
2431,265,2116,2091,847,0,0,0,0,0,0,2020-08-28 09:24:32,2020-08-28 09:25:52,,,SI,2020-08-28 09:24:32,2020-08-28 09:25:52,t,f,f
2428,3,1497,1469,847,7.06021,-73.8571558,7.0602029,-73.8570984,0,8235372,2020-08-28 09:21:36,2020-08-28 09:31:36,,,SI,2020-08-28 09:21:36,2020-08-28 09:31:36,f,t,f
2426,38,1902,1877,847,4.0979136,-73.6502441,4.0978947,-73.6502876,0,8203367,2020-08-28 09:08:55,2020-08-28 09:44:38,,,SI,2020-08-28 09:08:55,2020-08-28 09:44:38,t,f,f
2433,38,2681,2660,847,4.0978772,-73.6502839,4.0978823,-73.6503036,0,8203372,2020-08-28 09:44:51,2020-08-28 10:02:26,,,SI,2020-08-28 09:44:51,2020-08-28 10:02:26,t,f,f
2435,21,2583,2561,847,4.1443376,-73.6317209,4.1443417,-73.6317233,0,8201417,2020-08-28 10:03:24,2020-08-28 10:03:52,se visita cliente  y me dice que pase el día lunes en horas de la mañana,,SI,2020-08-28 10:03:24,2020-08-28 10:03:52,t,f,f
2432,7,2150,2126,847,4.7316562,-74.0239229,4.7307185,-74.0241285,0,8246364,2020-08-28 09:39:49,2020-08-28 10:04:05,,,SI,2020-08-28 09:39:49,2020-08-28 10:04:05,t,f,f
2392,123,1289,1261,847,4.4417249,-75.2322967,4.2984531,-74.7987685,0,8379730,2020-08-27 16:27:05,2020-08-28 10:04:14,,,SI,2020-08-27 16:27:05,2020-08-28 10:04:14,t,f,f
2440,46,1194,1166,847,3.4439246,-76.4929184,3.4439131,-76.4929299,0,8517838,2020-08-28 10:08:45,2020-08-28 10:09:30,,,SI,2020-08-28 10:08:45,2020-08-28 10:09:30,t,f,f
2438,265,2116,2091,847,0,0,0,0,0,0,2020-08-28 10:05:54,2020-08-28 10:15:44,,,SI,2020-08-28 10:05:54,2020-08-28 10:15:44,t,f,f
2434,38,1902,1877,847,4.0978975,-73.6502982,4.0978745,-73.6503049,0,8203373,2020-08-28 10:03:20,2020-08-28 10:30:43,,,SI,2020-08-28 10:03:20,2020-08-28 10:30:43,t,f,f
2436,123,422,389,847,4.2984565,-74.7987625,4.2983932,-74.7988528,0,8331302,2020-08-28 10:04:25,2020-08-28 10:30:52,,,SI,2020-08-28 10:04:25,2020-08-28 10:30:52,t,t,f
2437,13,3190,3170,847,4.5913148,-74.1672864,4.6107721,-74.1791328,0,8261915,2020-08-28 10:05:11,2020-08-28 10:59:07,,,SI,2020-08-28 10:05:11,2020-08-28 10:59:07,f,t,f
2439,21,1413,1385,847,4.1466617,-73.6303983,4.1466474,-73.6303144,0,8201276,2020-08-28 10:08:42,2020-08-28 10:10:11,la señora Patricia nos programa pago para el día martes ya que está recogiendo dinero para pagar pedido de la marca propia de ellos,,SI,2020-08-28 10:08:42,2020-08-28 10:10:11,f,t,f
2442,265,2116,2091,847,0,0,0,0,0,0,2020-08-28 10:15:58,2020-08-28 10:17:35,,,SI,2020-08-28 10:15:58,2020-08-28 10:17:35,t,f,f
2441,3,1839,1814,847,7.0624736,-73.8500293,7.0624736,-73.8500293,0,8234594,2020-08-28 10:14:20,2020-08-28 10:18:24,,,SI,2020-08-28 10:14:20,2020-08-28 10:18:24,f,t,f
2446,123,1911,1886,847,4.2990201,-74.8013186,4.2990201,-74.8013186,0,8331587,2020-08-28 10:33:39,2020-08-28 10:36:31,,,SI,2020-08-28 10:33:39,2020-08-28 10:36:31,t,f,f
2447,123,1886,1861,847,4.3006557,-74.8036184,4.2978222,-74.8043163,0,8331846,2020-08-28 10:39:20,2020-08-28 10:50:07,,,SI,2020-08-28 10:39:20,2020-08-28 10:50:07,f,t,f
2451,46,2271,2247,847,3.4441905,-76.5070089,3.4441905,-76.5070089,0,8519404,2020-08-28 10:56:48,2020-08-28 10:56:55,,,SI,2020-08-28 10:56:48,2020-08-28 10:56:55,t,f,f
2453,46,960,932,847,3.4441709,-76.5074773,3.4441797,-76.5074928,0,8519456,2020-08-28 10:57:21,2020-08-28 10:58:08,,,SI,2020-08-28 10:57:21,2020-08-28 10:58:08,t,f,f
2445,21,7721,7963,847,4.1422719,-73.6283314,4.1422836,-73.6283105,0,8201036,2020-08-28 10:33:35,2020-08-28 10:59:59,,,SI,2020-08-28 10:33:35,2020-08-28 10:59:59,t,f,f
2444,68,2834,2813,847,4.62247,-74.1556402,4.6224442,-74.1556251,0,8260700,2020-08-28 10:33:04,2020-08-28 11:00:34,,,SI,2020-08-28 10:33:04,2020-08-28 11:00:34,t,t,f
2448,8425,2643,7921,847,2.9140677,-75.2841774,2.9140959,-75.284208,0,8382702,2020-08-28 10:48:57,2020-08-28 11:04:58,Se dio atención a una consulta del cliente.,,SI,2020-08-28 10:48:57,2020-08-28 11:04:58,t,f,f
2455,46,1481,1453,847,3.4415958,-76.5094006,3.4417202,-76.5094305,0,8519665,2020-08-28 11:05:46,2020-08-28 11:05:50,,,SI,2020-08-28 11:05:46,2020-08-28 11:05:50,t,f,f
2443,265,2116,2091,847,0,0,0,0,0,0,2020-08-28 10:17:44,2020-08-28 11:08:16,,,SI,2020-08-28 10:17:44,2020-08-28 11:08:16,t,f,f
2457,8425,8513,8128,847,2.9121847,-75.2826256,2.9121528,-75.2831215,0,8382527,2020-08-28 11:08:53,2020-08-28 11:12:12,la señora Gladys no estaba presente. Se debe volver a pasar en la tarde,,SI,2020-08-28 11:08:53,2020-08-28 11:12:12,t,f,f
2450,78,2614,2593,847,4.6838158,-74.1274159,4.677473,-74.1361603,0,8257722,2020-08-28 10:54:00,2020-08-28 11:12:21,,,SI,2020-08-28 10:54:00,2020-08-28 11:12:21,t,f,f
2449,123,2014,1988,847,4.2988125,-74.8012175,4.2969365,-74.8010114,0,8331575,2020-08-28 10:52:03,2020-08-28 11:13:25,,,SI,2020-08-28 10:52:03,2020-08-28 11:13:25,t,f,f
2460,9,1508,1480,847,4.6564992,-74.0722641,4.6564896,-74.0722593,0,8251536,2020-08-28 11:14:06,2020-08-28 11:15:24,,,SI,2020-08-28 11:14:06,2020-08-28 11:15:24,f,t,f
2461,46,2963,2942,847,3.4609991,-76.5064983,3.4613394,-76.5057753,0,8519373,2020-08-28 11:16:47,2020-08-28 11:16:56,,,SI,2020-08-28 11:16:47,2020-08-28 11:16:56,t,f,f
2462,46,2459,2437,847,3.4781147,-76.5060756,3.4780636,-76.5062385,0,8519353,2020-08-28 11:22:19,2020-08-28 11:22:22,,,SI,2020-08-28 11:22:19,2020-08-28 11:22:22,t,f,f
2456,265,910,882,847,0,0,0,0,0,0,2020-08-28 11:08:25,2020-08-28 11:25:29,,,SI,2020-08-28 11:08:25,2020-08-28 11:25:29,t,f,f
2452,38,1135,1107,847,4.0978869,-73.6502952,4.0978937,-73.6502844,0,8203373,2020-08-28 10:57:11,2020-08-28 11:26:17,,,SI,2020-08-28 10:57:11,2020-08-28 11:26:17,t,f,f
2464,3,1717,1691,847,7.0691298,-73.8488897,7.0690852,-73.8488892,0,8234494,2020-08-28 11:26:40,2020-08-28 11:31:35,,,SI,2020-08-28 11:26:40,2020-08-28 11:31:35,t,t,f
2463,21,7689,7935,847,4.1043532,-73.6321849,4.104488,-73.6320438,0,8201377,2020-08-28 11:24:23,2020-08-28 11:32:27,se entrega pedido y cliente nos cancela de Contado,,SI,2020-08-28 11:24:23,2020-08-28 11:32:27,t,f,f
2466,21,7689,7935,847,4.1045918,-73.6321573,4.1045852,-73.6321777,0,8201375,2020-08-28 11:33:13,2020-08-28 11:33:30,,,SI,2020-08-28 11:33:13,2020-08-28 11:33:30,t,f,f
2458,7,1321,1293,847,4.740487,-74.042146,4.7404913,-74.0421363,0,8248408,2020-08-28 11:11:57,2020-08-28 11:44:10,,,SI,2020-08-28 11:11:57,2020-08-28 11:44:10,t,f,f
2467,46,1453,1425,847,3.4751231,-76.5065199,3.475126,-76.5065245,0,8519398,2020-08-28 11:38:09,2020-08-28 11:45:04,,,SI,2020-08-28 11:38:09,2020-08-28 11:45:04,t,f,f
2468,46,2765,2744,847,3.4751215,-76.5065305,3.4751215,-76.5065305,0,8519399,2020-08-28 11:45:14,2020-08-28 11:45:17,,,SI,2020-08-28 11:45:14,2020-08-28 11:45:17,t,f,f
2471,16,986,958,847,5.72972972972973,-72.9409970325865,5.72972972972973,-72.9409970325865,0,8129286,2020-08-28 12:07:20,2020-08-28 12:07:36,,,SI,2020-08-28 12:07:20,2020-08-28 12:07:36,t,t,f
2472,38,39,23,847,4.0978865,-73.6503016,,,0,8203374,2020-08-28 12:07:49,,,,NO,2020-08-28 12:07:49,2020-08-28 12:07:49,t,f,f
2469,265,517,486,847,0,0,0,0,0,0,2020-08-28 11:46:41,2020-08-28 12:24:40,,,SI,2020-08-28 11:46:41,2020-08-28 12:24:40,t,f,f
2470,46,960,932,847,3.4486514,-76.5041175,3.4461401,-76.5035378,0,8519089,2020-08-28 12:06:21,2020-08-28 12:28:38,,,SI,2020-08-28 12:06:21,2020-08-28 12:28:38,t,f,f
2454,13,2119,2094,847,4.6106993,-74.1791128,4.6109797,-74.1791055,0,8263275,2020-08-28 10:59:29,2020-08-28 12:31:31,,,SI,2020-08-28 10:59:29,2020-08-28 12:31:31,t,t,f
2473,265,2350,2326,847,0,0,0,0,0,0,2020-08-28 12:24:54,2020-08-28 12:43:32,,,SI,2020-08-28 12:24:54,2020-08-28 12:43:32,t,f,f
2465,3,1149,1121,847,7.0704165,-73.8487705,7.0689604,-73.8486063,0,8234485,2020-08-28 11:32:00,2020-08-28 12:52:33,,,SI,2020-08-28 11:32:00,2020-08-28 12:52:33,t,f,f
2474,46,1453,1425,847,3.4461268,-76.5035391,3.4461278,-76.5035563,0,8519021,2020-08-28 12:28:47,2020-08-28 12:55:05,,,SI,2020-08-28 12:28:47,2020-08-28 12:55:05,t,f,f
2475,265,2350,2326,847,0,0,0,0,0,0,2020-08-28 12:43:41,2020-08-28 13:08:44,,,SI,2020-08-28 12:43:41,2020-08-28 13:08:44,t,f,f
2478,9,1824,1798,847,4.6757638,-74.0847686,4.6759072,-74.084817,0,8252971,2020-08-28 13:10:24,2020-08-28 13:10:54,,,SI,2020-08-28 13:10:24,2020-08-28 13:10:54,f,t,f
2479,9,1824,1798,847,4.6757858,-74.0847996,4.6757858,-74.0847996,0,8252975,2020-08-28 13:13:42,2020-08-28 13:13:43,,,SI,2020-08-28 13:13:42,2020-08-28 13:13:43,f,t,f
2476,46,7748,7985,847,3.4461411,-76.5035482,3.4461275,-76.5037196,0,8519022,2020-08-28 12:55:20,2020-08-28 13:26:12,,,SI,2020-08-28 12:55:20,2020-08-28 13:26:12,t,f,f
2482,9,1824,1798,847,4.6759046,-74.0850148,4.6759024,-74.0849294,0,8252999,2020-08-28 13:26:49,2020-08-28 13:26:52,,,SI,2020-08-28 13:26:49,2020-08-28 13:26:52,f,t,f
2483,38,782,754,847,4.097904,-73.650292,4.097904,-73.650292,0,8203373,2020-08-28 13:27:28,2020-08-28 13:33:14,,,SI,2020-08-28 13:27:28,2020-08-28 13:33:14,t,f,f
2485,13,1790,1764,847,4.6861812,-74.1052855,4.6866257,-74.1056375,0,8255273,2020-08-28 13:42:32,2020-08-28 13:55:55,,,SI,2020-08-28 13:42:32,2020-08-28 13:55:55,f,t,f
2488,9,3172,3152,847,4.6707,-74.0796625,4.6707497,-74.0796985,0,8252392,2020-08-28 13:59:19,2020-08-28 14:00:20,pasar el miércoles,,SI,2020-08-28 13:59:19,2020-08-28 14:00:20,f,t,f
2484,38,2192,2168,847,4.0978756,-73.6502737,4.0979062,-73.6502867,0,8203370,2020-08-28 13:33:36,2020-08-28 14:09:48,,,SI,2020-08-28 13:33:36,2020-08-28 14:09:48,t,f,f
2486,21,2262,2238,847,4.1328092,-73.6094711,4.1372101,-73.6050227,0,8198921,2020-08-28 13:54:34,2020-08-28 14:12:07,el señor Mauricio interesado en boletín promocional de dragón se revisa el día lunes,,SI,2020-08-28 13:54:34,2020-08-28 14:12:07,t,f,f
2480,68,2073,2048,847,4.6181253,-74.1389406,4.5926224,-74.0905507,0,8258837,2020-08-28 13:22:15,2020-08-28 14:13:58,,,SI,2020-08-28 13:22:15,2020-08-28 14:13:58,t,f,f
2487,13,3068,3047,847,4.6868453,-74.1058134,4.6633393,-74.1328136,0,8255334,2020-08-28 13:56:07,2020-08-28 14:44:41,,,SI,2020-08-28 13:56:07,2020-08-28 14:44:41,f,t,f
2489,68,518,487,847,4.5926261,-74.090615,4.5925315,-74.0904933,0,8253412,2020-08-28 14:14:15,2020-08-28 15:00:50,,,SI,2020-08-28 14:14:15,2020-08-28 15:00:50,f,t,f
2492,21,22,12,847,4.133525,-73.6156,4.1350701,-73.6168035,0,8199603,2020-08-28 14:21:09,2020-08-28 14:23:09,,,SI,2020-08-28 14:21:09,2020-08-28 14:23:09,t,f,f
2494,9,1734,1708,847,4.6873249,-74.035245,4.6865851,-74.0350231,0,8247507,2020-08-28 14:23:49,2020-08-28 14:24:26,pasar el lunes,,SI,2020-08-28 14:23:49,2020-08-28 14:24:26,f,t,f
2493,21,1724,1698,847,4.1352196,-73.6167734,4.1352017,-73.616755,0,8199737,2020-08-28 14:23:23,2020-08-28 14:31:05,el señor Ismael no está prestando atención a proveedores a partir de el día lunes,,SI,2020-08-28 14:23:23,2020-08-28 14:31:05,t,f,f
2459,78,934,906,847,4.6774755,-74.1361681,4.6137892,-74.1668022,0,8258677,2020-08-28 11:12:42,2020-08-28 14:56:05,,,SI,2020-08-28 11:12:42,2020-08-28 14:56:05,t,f,f
2495,7188,8507,8122,847,4.5936053,-74.1367814,4.5935558,-74.1367735,0,8258536,2020-08-28 14:38:36,2020-08-28 14:56:44,,,SI,2020-08-28 14:38:36,2020-08-28 14:56:44,t,f,f
2490,38,39,23,847,4.0981536,-73.6498211,4.0981308,-73.6498361,0,8203321,2020-08-28 14:16:29,2020-08-28 14:58:32,,,SI,2020-08-28 14:16:29,2020-08-28 14:58:32,t,f,f
2496,21,22,12,847,4.144416,-73.6316774,4.1442569,-73.6319747,0,8201412,2020-08-28 14:54:42,2020-08-28 15:03:48,,,SI,2020-08-28 14:54:42,2020-08-28 15:03:48,t,f,f
2500,21,2391,2367,847,4.1442543,-73.6318891,4.1443594,-73.6318247,0,8201436,2020-08-28 15:03:59,2020-08-28 15:05:35,,,SI,2020-08-28 15:03:59,2020-08-28 15:05:35,t,f,f
2481,46,1453,1425,847,3.446153,-76.5035952,3.5826983,-76.4882599,0,8519027,2020-08-28 13:26:26,2020-08-28 15:11:06,,,SI,2020-08-28 13:26:26,2020-08-28 15:11:06,t,f,f
2501,46,2884,2863,847,3.5826902,-76.4882557,3.5826772,-76.4882521,0,8517540,2020-08-28 15:11:18,2020-08-28 15:12:47,,,SI,2020-08-28 15:11:18,2020-08-28 15:12:47,t,f,f
2498,38,39,23,847,4.098136,-73.649825,4.1001965,-73.6541728,0,8203321,2020-08-28 14:58:41,2020-08-28 15:14:11,,,SI,2020-08-28 14:58:41,2020-08-28 15:14:11,t,f,f
2502,7,3296,3281,847,4.6619627,-74.0668325,4.6619627,-74.0668325,0,8250947,2020-08-28 15:14:44,2020-08-28 15:15:56,,,SI,2020-08-28 15:14:44,2020-08-28 15:15:56,t,t,f
2477,265,978,950,847,0,0,0,0,0,0,2020-08-28 13:09:40,2020-08-28 15:18:11,,,SI,2020-08-28 13:09:40,2020-08-28 15:18:11,f,t,f
2499,68,2097,2072,847,4.5925297,-74.090493,4.5936762,-74.0936104,0,8253399,2020-08-28 15:01:39,2020-08-28 15:24:25,,,SI,2020-08-28 15:01:39,2020-08-28 15:24:25,t,t,f
2504,265,1019,991,847,0,0,0,0,0,0,2020-08-28 15:18:30,2020-08-28 15:24:45,pasar lunes a las 2 de la tarde,,SI,2020-08-28 15:18:30,2020-08-28 15:24:45,f,t,f
2506,16,2313,2289,847,5.81981981981982,-73.0250422227088,5.81981981981982,-73.0250422227088,0,8138891,2020-08-28 15:39:00,2020-08-28 15:39:03,,,SI,2020-08-28 15:39:00,2020-08-28 15:39:03,t,t,f
2505,265,2111,2086,847,0,0,0,0,0,0,2020-08-28 15:28:29,2020-08-28 15:45:48,,,SI,2020-08-28 15:28:29,2020-08-28 15:45:48,t,f,f
2507,8425,8497,8111,847,2.9298159,-75.2755649,2.9298321,-75.2755796,0,8381767,2020-08-28 15:45:09,2020-08-28 15:46:55,Se habló con Martha Patricia para el pedido de los 2 tambores. \rDice que hace pedido en otro mes,,SI,2020-08-28 15:45:09,2020-08-28 15:46:55,t,f,f
2510,46,690,661,847,3.5826396,-76.4882434,3.5826547,-76.4882449,0,8517539,2020-08-28 16:00:55,2020-08-28 16:01:00,,,SI,2020-08-28 16:00:55,2020-08-28 16:01:00,t,f,f
2511,46,15,7940,847,3.5826653,-76.4882486,3.5826699,-76.488252,0,8517540,2020-08-28 16:01:10,2020-08-28 16:01:16,,,SI,2020-08-28 16:01:10,2020-08-28 16:01:16,t,f,f
2497,78,1770,1744,847,4.6137938,-74.1668218,4.6183103,-74.1475832,0,8261919,2020-08-28 14:56:55,2020-08-28 16:02:51,,,SI,2020-08-28 14:56:55,2020-08-28 16:02:51,t,t,f
2514,7,8,4,847,4.6766998,-74.0966122,4.6767091,-74.0966729,0,8254287,2020-08-28 16:11:21,2020-08-28 16:11:27,,,SI,2020-08-28 16:11:21,2020-08-28 16:11:27,f,t,f
2515,7,8,4,847,4.6766851,-74.0966393,4.6766851,-74.0966393,0,8254290,2020-08-28 16:11:44,2020-08-28 16:11:49,,,SI,2020-08-28 16:11:44,2020-08-28 16:11:49,f,t,f
2508,9,740,711,847,4.662553,-74.0722404,4.6589915,-74.0718785,0,8251548,2020-08-28 15:51:29,2020-08-28 16:12:08,,,SI,2020-08-28 15:51:29,2020-08-28 16:12:08,f,t,f
2513,78,2757,2736,847,4.6182549,-74.147434,4.6182125,-74.1474343,0,8259779,2020-08-28 16:03:53,2020-08-28 16:12:11,,,SI,2020-08-28 16:03:53,2020-08-28 16:12:11,t,f,f
2517,9,2778,2757,847,4.6589855,-74.0718876,4.6570872,-74.0731432,0,8251500,2020-08-28 16:13:39,2020-08-28 16:28:05,,,SI,2020-08-28 16:13:39,2020-08-28 16:28:05,f,t,f
2516,78,2507,2485,847,4.6185773,-74.1466684,4.6185894,-74.1465018,0,8259695,2020-08-28 16:12:24,2020-08-28 16:28:38,,,SI,2020-08-28 16:12:24,2020-08-28 16:28:38,t,f,f
2518,8425,3064,3043,847,2.9218148,-75.2870818,2.9217738,-75.2870151,0,8383036,2020-08-28 16:26:00,2020-08-28 16:28:51,Humberto Calderon solicita enviar estado de Cartera para conciliar con el contador y así programar pagos,,SI,2020-08-28 16:26:00,2020-08-28 16:28:51,f,t,f
2521,16,2089,2064,847,5.81981981981982,-73.0250422227088,5.81981981981982,-73.0250422227088,0,8138891,2020-08-28 16:33:26,2020-08-28 16:33:50,,,SI,2020-08-28 16:33:26,2020-08-28 16:33:50,t,t,f
2522,16,2094,2069,847,5.81981981981982,-73.0250422227088,5.81981981981982,-73.0250422227088,0,8138891,2020-08-28 16:34:26,2020-08-28 16:34:29,,,SI,2020-08-28 16:34:26,2020-08-28 16:34:29,t,t,f
2523,16,986,958,847,5.81981981981982,-73.0250422227088,5.81981981981982,-73.0250422227088,0,8138891,2020-08-28 16:34:42,2020-08-28 16:34:45,,,SI,2020-08-28 16:34:42,2020-08-28 16:34:45,t,t,f
2524,16,30,18,847,5.81981981981982,-73.0250422227088,5.81981981981982,-73.0250422227088,0,8138891,2020-08-28 16:35:21,2020-08-28 16:35:24,,,SI,2020-08-28 16:35:21,2020-08-28 16:35:24,t,t,f
2525,9,740,711,847,4.6570876,-74.0731443,4.6570876,-74.0731443,0,8251635,2020-08-28 16:35:58,2020-08-28 16:36:00,,,SI,2020-08-28 16:35:58,2020-08-28 16:36:00,f,t,f
2526,16,2023,1997,847,5.81981981981982,-73.0250422227088,5.81981981981982,-73.0250422227088,0,8138891,2020-08-28 16:36:15,2020-08-28 16:36:17,,,SI,2020-08-28 16:36:15,2020-08-28 16:36:17,t,t,f
2527,3,1728,1702,847,7.1161328,-73.2286884,,,0,8166208,2020-08-28 16:36:54,,,,NO,2020-08-28 16:36:54,2020-08-28 16:36:54,t,f,f
2528,16,2152,2128,847,5.81981981981982,-73.0250422227088,5.81981981981982,-73.0250422227088,0,8138891,2020-08-28 16:36:55,2020-08-28 16:36:58,,,SI,2020-08-28 16:36:55,2020-08-28 16:36:58,t,t,f
2519,8425,1529,1501,847,2.9217881,-75.2869857,2.9226303,-75.2872394,0,8383025,2020-08-28 16:29:11,2020-08-28 16:43:49,Abono 1 millón a la cartera vencida,,SI,2020-08-28 16:29:11,2020-08-28 16:43:49,f,t,f
2530,8425,2483,2461,847,2.9226273,-75.2872292,2.922653,-75.2872561,0,8383054,2020-08-28 16:44:09,2020-08-28 16:48:38,Vuelve a abonar el lunes,,SI,2020-08-28 16:44:09,2020-08-28 16:48:38,f,t,f
2531,8425,1105,1077,847,2.9226763,-75.2872476,2.9230415,-75.2873065,0,8383056,2020-08-28 16:48:52,2020-08-28 16:54:29,Se verificó la llegada de los amortiguadores que estaban pendientes del último pedido.\rPide cruzar saldo a favor con factura más antigua,,SI,2020-08-28 16:48:52,2020-08-28 16:54:29,t,f,f
2581,123,2725,2704,847,4.4450105,-75.2180755,4.4467377,-75.2070646,0,8378159,2020-08-31 09:13:22,2020-08-31 09:42:52,,,SI,2020-08-31 09:13:22,2020-08-31 09:42:52,t,f,f
2533,8425,1530,1502,847,2.9230397,-75.2872906,2.9230726,-75.2871391,0,8383061,2020-08-28 16:54:55,2020-08-28 17:02:02,Se localizó en una nueva dirección Calle 3 #5-16 en Continental de Frenos \rDice consignar la otra semana,,SI,2020-08-28 16:54:55,2020-08-28 17:02:02,f,t,f
2532,46,1637,1610,847,3.4846267,-76.513548,3.4846267,-76.513548,0,8520194,2020-08-28 16:52:29,2020-08-28 17:03:05,,,SI,2020-08-28 16:52:29,2020-08-28 17:03:05,t,f,f
2503,13,567,538,847,4.6800912,-74.1141503,4.683541,-74.1091305,0,8256241,2020-08-28 15:15:08,2020-08-28 17:04:41,,,SI,2020-08-28 15:15:08,2020-08-28 17:04:41,t,f,f
2534,7,102,76,847,4.6571143,-74.0731283,4.6570885,-74.0731452,0,8251633,2020-08-28 16:56:16,2020-08-28 17:09:10,,,SI,2020-08-28 16:56:16,2020-08-28 17:09:10,f,t,f
2512,38,39,23,847,4.0978901,-73.6502968,4.1003086,-73.6485692,0,8203373,2020-08-28 16:01:30,2020-08-28 17:47:25,,,SI,2020-08-28 16:01:30,2020-08-28 17:47:25,t,f,f
2529,123,2646,2625,847,4.445565,-75.2371996,4.4463044,-75.1581555,0,8380283,2020-08-28 16:37:07,2020-08-28 19:31:42,,,SI,2020-08-28 16:37:07,2020-08-28 19:31:42,t,f,f
2520,78,939,911,847,4.6185905,-74.1465082,4.618243,-74.1476827,0,8259677,2020-08-28 16:29:30,2020-08-28 17:04:21,,,SI,2020-08-28 16:29:30,2020-08-28 17:04:21,t,f,f
2491,34,2776,2755,847,3.4436914,-76.5217376,3.3941197,-76.5475576,0,8521039,2020-08-28 14:18:59,2020-08-28 17:16:39,,,SI,2020-08-28 14:18:59,2020-08-28 17:16:39,t,f,f
2536,78,2456,2434,847,4.6182207,-74.1476484,4.618258,-74.147932,0,8259803,2020-08-28 17:04:32,2020-08-28 17:29:05,,,SI,2020-08-28 17:04:32,2020-08-28 17:29:05,t,f,f
2535,46,2731,2710,847,3.4667592,-76.5085934,3.4441481,-76.5218017,0,8519615,2020-08-28 17:03:19,2020-08-28 17:34:10,,,SI,2020-08-28 17:03:19,2020-08-28 17:34:10,t,f,f
2537,34,1938,1913,847,3.394157,-76.5475465,3.3926776,-76.5465935,0,8523831,2020-08-28 17:20:17,2020-08-28 17:39:35,,,SI,2020-08-28 17:20:17,2020-08-28 17:39:35,t,f,f
2539,34,1095,1067,847,3.3927384,-76.5465846,3.3927384,-76.5465846,0,8523722,2020-08-28 17:39:45,2020-08-28 17:39:47,,,SI,2020-08-28 17:39:45,2020-08-28 17:39:47,f,t,f
2540,34,632,603,847,3.4045599,-76.543833,3.4045592,-76.5438329,0,8523434,2020-08-28 17:47:04,2020-08-28 17:54:26,,,SI,2020-08-28 17:47:04,2020-08-28 17:54:26,t,f,f
2538,46,1912,1887,847,3.4441236,-76.5218036,3.4442639,-76.5067201,0,8521047,2020-08-28 17:34:20,2020-08-28 18:07:04,,,SI,2020-08-28 17:34:20,2020-08-28 18:07:04,t,f,f
2541,265,2116,2091,847,5.8045884,-73.0394791,5.8045882,-73.039477,0,8140438,2020-08-29 07:48:05,2020-08-29 07:49:46,,,SI,2020-08-29 07:48:05,2020-08-29 07:49:46,t,f,f
2542,265,2116,2091,847,5.8045934,-73.0394765,5.8046064,-73.0394692,0,8140438,2020-08-29 07:50:05,2020-08-29 07:59:29,,,SI,2020-08-29 07:50:05,2020-08-29 07:59:29,t,f,f
